id,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
10374,10373.0,7.0,2853.0,0.12846875,22207.735344198496
10375,10373.0,7.0,4420.5,0.239046875,18492.189031962873
10376,10373.0,7.0,4932.5,0.264375,18657.21040189125
10377,10373.0,7.0,3582.0,0.194765625,18391.3357400722
10378,10373.0,7.0,406.0,0.0295,13762.711864406781
10379,10004.0,5.0,590407.5,23.3463125,25289.11150315494
10380,10379.0,6.0,336265.0,8.23128125,40852.08484402109
10386,10379.0,6.0,4990.0,0.32590625,15311.151596509731
10387,10386.0,7.0,1219.5,0.07715625,15805.589307411909
10388,10386.0,7.0,2734.0,0.11025,24798.185941043084
10389,10386.0,7.0,1036.5,0.1385,7483.75451263538
10390,10379.0,6.0,51397.5,2.43503125,21107.531987525825
10398,10379.0,6.0,9956.0,0.724765625,13736.854586612051
10399,10398.0,7.0,3970.5,0.364328125,10898.142985804348
10405,10398.0,7.0,5985.5,0.3604375,16606.207733657015
10410,10379.0,6.0,3169.0,0.251671875,12591.792388402559
10416,10379.0,6.0,93084.5,5.783140625,16095.838928350458
10421,10379.0,6.0,3281.0,0.159328125,20592.723350004904
10423,10421.0,7.0,1199.0,0.055703125,21524.82468443198
10424,10421.0,7.0,1726.0,0.074671875,23114.459091860223
10425,10421.0,7.0,356.0,0.028953125,12295.736643281165
10426,10379.0,6.0,20228.5,1.632734375,12389.33920283267
10427,10426.0,7.0,7641.5,0.384109375,19894.073139974782
10431,10426.0,7.0,12587.0,1.248625,10080.688757633397
10432,10431.0,8.0,4687.0,0.601015625,7798.466138047575
10438,10431.0,8.0,7900.0,0.647609375,12198.71160759524
10444,10379.0,6.0,6303.5,0.595671875,10582.168244891536
10449,10379.0,6.0,9846.0,0.699109375,14083.633194019178
10454,10004.0,5.0,172280.5,21.32703125,8078.034771013897
10455,10454.0,6.0,55223.5,11.8685,4652.946876184859
10456,10455.0,7.0,41472.5,8.47478125,4893.636635163887
10457,10456.0,8.0,28115.5,5.105078125,5507.359400107123
10462,10456.0,8.0,740.5,0.2374375,3118.7154514345884
10467,10456.0,8.0,12616.5,3.132265625,4027.9150973985484
10473,10455.0,7.0,13161.5,3.298953125,3989.5989731590985
10474,10473.0,8.0,7282.0,2.156515625,3376.743444648123
10475,10473.0,8.0,2442.0,0.341859375,7143.288084464554
10476,10473.0,8.0,3437.5,0.800578125,4293.7720787712005
10490,10455.0,7.0,123.0,0.031125,3951.8072289156626
10491,10455.0,7.0,466.5,0.063640625,7330.223422538669
10492,10454.0,6.0,115336.5,9.247609375,12472.03415747651
10493,10492.0,7.0,78032.0,5.70525,13677.227115376189
10494,10493.0,8.0,50090.5,3.1900625,15702.043455261457
10495,10494.0,9.0,9845.5,0.49084375,20058.317947411982
10496,10494.0,9.0,15615.0,0.801296875,19487.15948754948
10500,10494.0,9.0,9938.0,0.657828125,15107.289613073324
10503,10494.0,9.0,9056.5,0.714703125,12671.694978247087
10505,10494.0,9.0,5635.5,0.525390625,10726.304832713755
10507,10493.0,8.0,27941.5,2.5151875,11109.11214372686
10508,10507.0,9.0,7970.0,0.622875,12795.50471603452
10509,10507.0,9.0,7636.5,0.62978125,12125.638862700343
10512,10507.0,9.0,5680.0,0.491859375,11548.016137742623
10514,10507.0,9.0,4088.5,0.45671875,8951.898734177215
10516,10507.0,9.0,2566.5,0.313953125,8174.7872393370835
10523,10492.0,7.0,4046.0,0.466046875,8681.530157240084
10527,10492.0,7.0,7569.0,0.54021875,14010.99091803089
10531,10492.0,7.0,5191.5,0.4620625,11235.493033951036
10535,10492.0,7.0,7303.5,1.052015625,6942.3873813661285
10544,10492.0,7.0,5130.5,0.649890625,7894.405308585579
10553,10492.0,7.0,6556.0,0.21071875,31112.561174551385
10554,10492.0,7.0,1508.0,0.16140625,9342.884801548886
10555,10003.0,4.0,44791.5,4.45275,10059.28920330133
10557,10555.0,5.0,3189.0,0.27528125,11584.515836076742
10558,10555.0,5.0,12093.5,1.394734375,8670.82665830187
10559,10558.0,6.0,8438.5,0.908265625,9290.78429011337
